POS,8.87,4.83,-2.08,57
POS,9.06,4.81,-2.11,79
POS,9.19,4.78,-2.18,78
POS,9.32,4.77,-2.20,79
POS,9.39,4.75,-2.21,79
POS,9.14,4.77,-2.21,53
POS,8.95,4.79,-2.20,53
POS,9.06,4.77,-2.24,76
POS,9.16,4.75,-2.28,77
POS,8.92,4.77,-2.24,56
POS,8.75,4.78,-2.23,55
POS,8.88,4.76,-1.04,57
POS,8.79,4.77,-1.39,52
POS,8.91,4.77,-0.38,57
POS,8.79,4.80,-0.86,53
POS,8.89,4.82,-1.25,57
POS,8.85,4.85,-1.53,50
POS,8.78,4.88,-1.73,52
POS,8.88,4.88,-1.89,56
POS,8.85,4.89,-2.00,49
POS,8.81,4.91,-2.08,50
POS,8.91,4.91,-2.16,57
POS,8.86,4.95,-2.22,51
POS,8.70,4.96,-2.20,56
POS,8.86,4.94,-2.23,58
POS,8.86,4.95,-2.25,49
POS,8.83,4.97,-2.25,50
POS,8.86,4.99,-2.28,48
POS,8.77,4.97,-2.27,52
POS,8.87,4.95,-2.31,56
POS,8.86,4.95,-2.33,49
POS,8.82,4.91,-2.33,49
POS,8.74,4.86,-2.28,51
POS,8.85,4.86,-2.28,56
POS,8.76,4.87,-2.28,53
POS,8.84,4.90,-2.29,55
POS,8.74,4.91,-2.27,53
POS,8.80,4.91,-2.30,54
POS,8.83,4.91,-2.30,53
POS,8.75,4.91,-2.31,53
POS,8.75,4.90,-2.32,51
POS,8.74,4.90,-2.35,51
POS,8.66,4.96,-2.39,50
POS,8.63,4.91,-1.19,48
POS,8.58,4.91,-0.28,48
POS,8.50,4.94,-0.82,47
POS,8.43,4.95,-1.22,46
POS,8.35,4.95,-1.53,45
POS,8.26,4.97,-1.78,44
POS,8.19,4.95,-1.93,44
POS,8.09,4.99,-2.08,43
POS,8.02,4.97,-2.17,45
POS,7.94,4.97,-2.25,46
POS,7.80,5.06,-2.32,47
POS,7.68,5.11,-2.38,47
POS,7.59,5.13,-2.40,50
POS,7.47,5.20,-2.42,50
POS,7.41,5.19,-2.43,51
POS,7.39,5.15,-2.46,49
POS,7.36,5.25,-2.55,25
POS,7.29,5.23,-2.56,50
POS,7.25,5.22,-2.58,27
POS,7.19,5.25,-2.62,29
POS,7.11,5.20,-2.59,34
POS,7.02,5.11,-2.51,40
POS,6.92,5.09,-2.43,43
POS,6.81,5.11,-2.36,47
POS,6.71,5.14,-2.32,48
POS,6.60,5.16,-2.27,51
POS,6.53,5.20,-2.27,48
POS,6.46,5.23,-2.27,49
POS,6.41,5.24,-2.29,47
POS,6.36,5.25,-2.30,48
POS,6.30,5.27,-2.31,49
POS,6.24,5.30,-2.31,51
POS,6.16,5.32,-2.27,55
POS,6.09,5.32,-2.24,55
POS,6.02,5.32,-2.22,55
POS,5.97,5.33,-2.22,54
POS,5.88,5.32,-2.19,57
POS,5.81,5.31,-2.19,56
POS,5.75,5.33,-2.19,56
POS,5.68,5.33,-2.18,57
POS,5.60,5.35,-2.18,59
POS,5.54,5.39,-2.19,59
POS,5.47,5.42,-2.19,58
POS,5.40,5.43,-2.21,58
POS,5.33,5.42,-1.12,56
POS,5.27,5.40,-0.31,56
POS,5.19,5.40,0.30,55
POS,5.13,5.43,0.76,55
POS,5.06,5.41,1.12,56
POS,4.99,5.38,1.38,58
POS,4.93,5.37,1.58,56
POS,4.86,5.39,1.76,55
POS,4.79,5.39,1.87,57
POS,4.73,5.43,1.96,55
POS,4.66,5.47,2.03,55
POS,4.60,5.51,2.07,55
POS,4.54,5.62,2.15,54
POS,4.48,5.81,2.19,56
POS,4.41,5.81,2.20,53
POS,4.34,5.96,2.25,63
POS,4.26,6.17,2.34,59
POS,4.22,6.34,1.16,59
POS,4.17,6.43,0.25,57
POS,4.12,6.52,-0.39,58
POS,4.07,6.54,-0.88,56
POS,4.04,6.55,-1.26,55
POS,4.00,6.49,-1.55,53
POS,3.97,6.53,-1.76,63
POS,3.93,6.53,-1.91,54
POS,3.91,6.52,-2.00,65
POS,3.88,6.62,-2.06,66
POS,3.85,6.77,-2.10,66
