$GPCHC,2107,111552.90,103.69,0.73,0.50,0.04,0.05,-0.03,-0.0128,0.0117,1.0005,30.46802452,104.00515422,465.59,-0.033,0.009,-0.001,0.034,0,0,33,0,2*6B
$GPCHC,2107,111552.95,103.69,0.73,0.50,0.04,-0.07,0.01,-0.0081,0.0136,1.0034,30.46802452,104.00515422,465.59,-0.032,0.009,-0.001,0.034,0,0,33,0,2*6C
$GPCHC,2107,111553.00,103.69,0.73,0.50,-0.04,0.05,0.03,-0.0065,0.0133,1.0016,30.46802452,104.00515422,465.59,-0.032,0.008,-0.000,0.033,0,0,33,0,2*69
$GPCHC,2107,111553.05,103.69,0.72,0.50,-0.06,0.04,-0.07,-0.0107,0.0102,1.0026,30.46802453,104.00515422,465.59,-0.032,0.008,0.000,0.033,0,0,33,0,2*6F
$GPCHC,2107,111553.10,103.69,0.72,0.50,-0.03,0.03,0.00,-0.0097,0.0090,1.0003,30.46802453,104.00515422,465.59,-0.032,0.009,-0.001,0.034,0,0,33,0,2*6C
$GPCHC,2107,111553.15,103.69,0.72,0.50,0.06,-0.00,0.11,-0.0084,0.0110,1.0003,30.46802453,104.00515422,465.59,-0.033,0.008,-0.001,0.034,0,0,33,0,2*64
$GPCHC,2107,111553.20,103.69,0.72,0.51,-0.02,0.03,-0.09,-0.0092,0.0119,1.0010,30.46802453,104.00515422,465.59,-0.033,0.010,-0.000,0.034,0,0,33,0,2*44
$GPCHC,2107,111553.25,103.69,0.72,0.51,0.05,0.02,-0.01,-0.0088,0.0125,1.0017,30.46802453,104.00515422,465.59,-0.033,0.009,-0.001,0.034,0,0,33,0,2*68
$GPCHC,2107,111553.30,103.69,0.72,0.51,0.00,0.05,0.09,-0.0097,0.0128,1.0011,30.46802453,104.00515422,465.59,-0.032,0.009,-0.001,0.033,0,0,33,0,2*48
$GPCHC,2107,111553.35,103.69,0.72,0.51,-0.11,-0.04,-0.12,-0.0087,0.0116,1.0011,30.46802453,104.00515422,465.59,-0.032,0.010,-0.000,0.033,0,0,33,0,2*6E
$GPCHC,2107,111553.40,103.69,0.72,0.51,0.00,0.01,-0.03,-0.0075,0.0117,1.0012,30.46802453,104.00515422,465.59,-0.032,0.009,-0.001,0.033,0,0,33,0,2*6F
$GPCHC,2107,111553.45,103.69,0.72,0.51,0.00,0.04,0.03,-0.0101,0.0098,1.0007,30.46802453,104.00515422,465.59,-0.032,0.008,-0.001,0.033,0,0,33,0,2*43
$GPCHC,2107,111553.50,103.69,0.72,0.51,0.03,-0.06,-0.04,-0.0090,0.0113,0.9990,30.46802453,104.00515422,465.59,-0.032,0.010,-0.002,0.034,0,0,33,0,2*48
$GPCHC,2107,111553.55,103.69,0.72,0.50,-0.05,-0.04,-0.01,-0.0078,0.0108,1.0020,30.46802453,104.00515422,465.59,-0.032,0.009,-0.001,0.034,0,0,33,0,2*6D
$GPCHC,2107,111553.60,103.69,0.72,0.51,-0.01,0.03,0.03,-0.0090,0.0123,1.0010,30.46802453,104.00515422,465.59,-0.032,0.009,-0.001,0.034,0,0,33,0,2*67
$GPCHC,2107,111553.65,103.69,0.71,0.51,-0.08,0.00,-0.05,-0.0100,0.0106,1.0010,30.46802453,104.00515422,465.59,-0.032,0.009,-0.001,0.033,0,0,33,0,2*48
$GPCHC,2107,111553.70,103.69,0.71,0.51,0.00,-0.02,0.02,-0.0096,0.0106,1.0010,30.46802453,104.00515422,465.59,-0.032,0.009,-0.001,0.034,0,0,33,0,2*65
$GPCHC,2107,111553.75,103.69,0.71,0.50,-0.01,-0.02,0.01,-0.0090,0.0106,0.9998,30.46802453,104.00515422,465.59,-0.032,0.009,-0.001,0.034,0,0,33,0,2*49
$GPCHC,2107,111553.80,103.69,0.71,0.50,-0.03,-0.01,-0.01,-0.0086,0.0109,1.0021,30.46802453,104.00515422,465.59,-0.033,0.010,-0.001,0.034,0,0,33,0,2*6D
$GPCHC,2107,111553.85,103.69,0.71,0.51,-0.04,0.04,0.03,-0.0079,0.0114,1.0009,30.46802454,104.00515422,465.59,-0.033,0.009,-0.000,0.034,0,0,33,0,2*61
$GPCHC,2107,111553.90,103.69,0.71,0.51,0.08,-0.01,-0.05,-0.0116,0.0104,1.0020,30.46802454,104.00515422,465.59,-0.032,0.011,-0.002,0.034,0,0,33,0,2*4F
$GPCHC,2107,111553.95,103.69,0.71,0.51,0.08,0.00,-0.01,-0.0071,0.0112,1.0027,30.46802454,104.00515422,465.59,-0.032,0.010,-0.001,0.034,0,0,33,0,2*60
$GPCHC,2107,111554.00,103.69,0.71,0.51,-0.06,-0.00,0.10,-0.0075,0.0110,0.9999,30.46802454,104.00515422,465.59,-0.033,0.009,-0.001,0.034,0,0,33,0,2*43
$GPCHC,2107,111554.05,103.69,0.71,0.51,0.02,0.02,-0.03,-0.0106,0.0113,0.9998,30.46802454,104.00515422,465.59,-0.032,0.010,-0.001,0.033,0,0,33,0,2*66
$GPCHC,2107,111554.10,103.69,0.71,0.51,-0.01,-0.03,0.01,-0.0080,0.0095,1.0000,30.46802454,104.00515422,465.59,-0.032,0.010,-0.002,0.034,0,0,33,0,2*4B
$GPCHC,2107,111554.15,103.68,0.71,0.51,0.07,0.07,0.15,-0.0084,0.0106,1.0024,30.46802454,104.00515422,465.59,-0.033,0.009,-0.001,0.034,0,0,33,0,2*4B
$GPCHC,2107,111554.20,103.68,0.71,0.51,0.00,-0.03,-0.09,-0.0095,0.0120,1.0004,30.46802454,104.00515422,465.59,-0.033,0.010,-0.001,0.034,0,0,33,0,2*4D
$GPCHC,2107,111554.25,103.69,0.71,0.51,0.03,-0.01,-0.06,-0.0085,0.0111,1.0011,30.46802454,104.00515422,465.59,-0.033,0.010,-0.001,0.034,0,0,33,0,2*40
$GPCHC,2107,111554.30,103.68,0.71,0.51,0.01,-0.00,0.09,-0.0085,0.0110,1.0009,30.46802454,104.00515422,465.59,-0.033,0.009,-0.001,0.034,0,0,33,0,2*64
$GPCHC,2107,111554.35,103.68,0.71,0.51,-0.01,-0.01,-0.08,-0.0086,0.0105,1.0008,30.46802454,104.00515422,465.59,-0.033,0.010,-0.001,0.034,0,0,33,0,2*6F
$GPCHC,2107,111554.40,103.69,0.71,0.51,0.08,-0.01,-0.03,-0.0076,0.0109,1.0008,30.46802454,104.00515422,465.59,-0.033,0.010,-0.001,0.035,0,0,33,0,2*41
$GPCHC,2107,111554.45,103.68,0.71,0.51,-0.06,-0.05,0.03,-0.0081,0.0109,1.0000,30.46802454,104.00515422,465.59,-0.034,0.009,-0.000,0.035,0,0,33,0,2*41
$GPCHC,2107,111554.50,103.68,0.71,0.51,0.00,0.03,-0.05,-0.0096,0.0108,1.0013,30.46802454,104.00515422,465.59,-0.034,0.010,-0.001,0.035,0,0,33,0,2*62
$GPCHC,2107,111554.55,103.69,0.71,0.51,0.02,-0.01,0.03,-0.0086,0.0111,1.0011,30.46802454,104.00515422,465.59,-0.034,0.009,-0.001,0.035,0,0,33,0,2*63
$GPCHC,2107,111554.60,103.69,0.71,0.51,0.00,0.01,0.01,-0.0092,0.0118,0.9996,30.46802454,104.00515421,465.59,-0.033,0.009,-0.001,0.035,0,0,33,0,2*4E
$GPCHC,2107,111554.65,103.68,0.70,0.51,-0.05,-0.02,-0.02,-0.0096,0.0106,1.0002,30.46802454,104.00515421,465.59,-0.033,0.010,-0.001,0.035,0,0,33,0,2*6C
$GPCHC,2107,111554.70,103.68,0.70,0.51,-0.02,0.01,0.01,-0.0085,0.0101,0.9987,30.46802454,104.00515421,465.59,-0.034,0.009,-0.001,0.035,0,0,33,0,2*69
$GPCHC,2107,111554.75,103.68,0.70,0.51,-0.02,-0.02,-0.02,-0.0092,0.0100,1.0024,30.46802455,104.00515421,465.59,-0.034,0.010,-0.001,0.035,0,0,33,0,2*6A
$GPCHC,2107,111554.80,103.68,0.70,0.51,0.02,0.01,-0.04,-0.0088,0.0101,1.0002,30.46802455,104.00515421,465.59,-0.034,0.010,-0.001,0.036,0,0,33,0,2*68
$GPCHC,2107,111554.85,103.68,0.70,0.51,-0.02,0.01,0.01,-0.0091,0.0123,1.0010,30.46802455,104.00515421,465.59,-0.034,0.010,-0.001,0.036,0,0,33,0,2*63
$GPCHC,2107,111554.90,103.68,0.70,0.51,0.02,-0.03,0.03,-0.0086,0.0121,1.0005,30.46802455,104.00515421,465.59,-0.034,0.009,-0.002,0.035,0,0,33,0,2*6F
$GPCHC,2107,111554.95,103.69,0.70,0.51,0.00,0.01,-0.06,-0.0085,0.0120,1.0016,30.46802455,104.00515421,465.59,-0.033,0.010,-0.001,0.035,0,0,33,0,2*62
$GPCHC,2107,111555.00,103.69,0.70,0.51,0.04,0.03,0.07,-0.0082,0.0089,0.9996,30.46802455,104.00515421,465.59,-0.034,0.008,-0.002,0.035,0,0,33,0,2*44
$GPCHC,2107,111555.05,103.69,0.70,0.52,0.02,-0.03,0.01,-0.0110,0.0103,1.0003,30.46802455,104.00515421,465.59,-0.034,0.009,-0.002,0.036,0,0,33,0,2*69
$GPCHC,2107,111555.10,103.69,0.70,0.52,0.00,-0.04,-0.04,-0.0078,0.0100,0.9993,30.46802455,104.00515421,465.59,-0.034,0.009,-0.002,0.036,0,0,33,0,2*44
$GPCHC,2107,111555.15,103.69,0.70,0.52,0.01,-0.01,0.00,-0.0091,0.0123,1.0031,30.46802455,104.00515421,465.59,-0.034,0.009,-0.002,0.035,0,0,33,0,2*60
$GPCHC,2107,111555.20,103.69,0.70,0.52,0.06,0.04,-0.02,-0.0091,0.0116,1.0033,30.46802455,104.00515421,465.59,-0.034,0.009,-0.003,0.035,0,0,33,0,2*63
$GPCHC,2107,111555.25,103.69,0.70,0.51,0.04,-0.07,0.01,-0.0089,0.0116,1.0016,30.46802455,104.00515421,465.59,-0.034,0.009,-0.003,0.035,0,0,33,0,2*69
$GPCHC,2107,111555.30,103.69,0.70,0.51,0.00,0.02,0.05,-0.0077,0.0091,1.0007,30.46802455,104.00515421,465.59,-0.034,0.008,-0.002,0.035,0,0,33,0,2*4A
$GPCHC,2107,111555.35,103.69,0.70,0.52,0.02,-0.02,-0.06,-0.0095,0.0105,1.0000,30.46802455,104.00515421,465.59,-0.034,0.009,-0.002,0.035,0,0,33,0,2*4B
$GPCHC,2107,111555.40,103.69,0.71,0.51,0.09,0.03,0.01,-0.0076,0.0114,1.0044,30.46802455,104.00515421,465.59,-0.035,0.008,-0.003,0.036,0,0,33,0,2*49
$GPCHC,2107,111555.45,103.69,0.71,0.52,0.02,0.01,0.05,-0.0096,0.0122,1.0004,30.46802455,104.00515420,465.59,-0.034,0.008,-0.003,0.035,0,0,33,0,2*4E
$GPCHC,2107,111555.50,103.69,0.71,0.51,0.18,0.12,0.08,-0.0048,0.0112,1.0010,30.46802455,104.00515420,465.59,-0.034,0.007,-0.003,0.035,0,0,33,0,2*47
$GPCHC,2107,111555.55,103.68,0.72,0.52,0.04,0.13,0.13,-0.0088,0.0105,1.0010,30.46802455,104.00515420,465.59,-0.034,0.005,-0.002,0.035,0,0,33,0,2*4C
$GPCHC,2107,111555.60,103.68,0.72,0.53,0.06,0.10,-0.02,-0.0121,0.0103,0.9995,30.46802455,104.00515420,465.59,-0.034,0.007,-0.003,0.035,0,0,33,0,2*6C
$GPCHC,2107,111555.65,103.68,0.72,0.53,-0.03,-0.06,-0.01,-0.0096,0.0106,1.0000,30.46802455,104.00515420,465.59,-0.034,0.008,-0.003,0.035,0,0,33,0,2*62
$GPCHC,2107,111555.70,103.68,0.72,0.52,0.02,-0.07,-0.01,-0.0076,0.0126,1.0020,30.46802455,104.00515420,465.59,-0.034,0.008,-0.004,0.035,0,0,33,0,2*43
$GPCHC,2107,111555.75,103.68,0.72,0.52,0.02,0.03,-0.07,-0.0084,0.0120,1.0009,30.46802455,104.00515420,465.59,-0.033,0.007,-0.004,0.034,0,0,33,0,2*60
$GPCHC,2107,111555.80,103.68,0.72,0.52,0.00,0.01,-0.07,-0.0092,0.0110,1.0021,30.46802454,104.00515420,465.59,-0.033,0.007,-0.003,0.034,0,0,33,0,2*62
$GPCHC,2107,111555.85,103.68,0.71,0.52,-0.01,0.02,0.05,-0.0096,0.0111,1.0015,30.46802454,104.00515420,465.59,-0.033,0.007,-0.003,0.034,0,0,33,0,2*66
$GPCHC,2107,111555.90,103.68,0.71,0.52,-0.12,0.01,-0.05,-0.0081,0.0119,1.0032,30.46802454,104.00515420,465.59,-0.033,0.007,-0.002,0.034,0,0,33,0,2*44
$GPCHC,2107,111555.95,103.69,0.71,0.52,0.01,0.00,-0.06,-0.0089,0.0086,1.0009,30.46802454,104.00515420,465.59,-0.034,0.007,-0.003,0.034,0,0,33,0,2*6C
$GPCHC,2107,111556.00,103.69,0.71,0.53,0.07,0.07,0.06,-0.0094,0.0111,0.9979,30.46802454,104.00515420,465.59,-0.035,0.006,-0.003,0.035,0,0,33,0,2*4A
$GPCHC,2107,111556.05,103.69,0.71,0.53,-0.06,-0.09,-0.02,-0.0086,0.0123,1.0007,30.46802454,104.00515420,465.59,-0.034,0.007,-0.002,0.035,0,0,33,0,2*62
$GPCHC,2107,111556.10,103.69,0.71,0.53,0.06,0.01,-0.02,-0.0088,0.0106,1.0014,30.46802454,104.00515420,465.59,-0.034,0.007,-0.003,0.034,0,0,33,0,2*65
$GPCHC,2107,111556.15,103.69,0.71,0.52,0.03,0.00,0.04,-0.0088,0.0102,1.0018,30.46802454,104.00515420,465.59,-0.034,0.006,-0.003,0.035,0,0,33,0,2*46
$GPCHC,2107,111556.20,103.69,0.71,0.52,0.02,-0.10,-0.10,-0.0091,0.0092,1.0004,30.46802454,104.00515420,465.59,-0.034,0.007,-0.003,0.035,0,0,33,0,2*49
$GPCHC,2107,111556.25,103.69,0.71,0.52,0.07,-0.04,-0.12,-0.0086,0.0120,1.0025,30.46802454,104.00515420,465.59,-0.034,0.007,-0.003,0.035,0,0,33,0,2*43
$GPCHC,2107,111556.30,103.69,0.71,0.52,-0.02,0.04,0.01,-0.0085,0.0087,1.0013,30.46802454,104.00515420,465.59,-0.035,0.006,-0.002,0.035,0,0,33,0,2*66
$GPCHC,2107,111556.35,103.69,0.71,0.52,0.03,0.01,-0.02,-0.0091,0.0118,0.9997,30.46802454,104.00515420,465.59,-0.035,0.007,-0.003,0.035,0,0,33,0,2*6B
$GPCHC,2107,111556.40,103.69,0.71,0.52,0.06,-0.02,-0.04,-0.0084,0.0119,1.0014,30.46802454,104.00515420,465.59,-0.034,0.007,-0.003,0.035,0,0,33,0,2*4A
$GPCHC,2107,111556.45,103.69,0.72,0.52,0.05,-0.06,0.00,-0.0074,0.0131,1.0009,30.46802454,104.00515420,465.59,-0.034,0.006,-0.003,0.035,0,0,33,0,2*6A
