$GPCHC,2107,288902.90,193.42,-1.25,1.61,0.00,0.03,-0.15,-0.0281,-0.0231,0.9949,30.46723687,104.00537914,455.73,0.003,0.002,-0.005,0.003,0,0,62,0,2*4F
$GPCHC,2107,288902.95,193.42,-1.26,1.61,-0.23,-0.02,0.02,-0.0290,-0.0241,0.9995,30.46723687,104.00537914,455.73,0.002,0.003,-0.004,0.004,0,0,62,0,2*62
$GPCHC,2107,288903.00,193.41,-1.26,1.60,0.09,-0.08,0.11,-0.0278,-0.0222,1.0029,30.46723687,104.00537914,455.73,0.003,0.003,-0.005,0.004,0,0,62,0,2*45
$GPCHC,2107,288903.05,193.41,-1.25,1.61,0.12,0.03,-0.04,-0.0276,-0.0212,0.9994,30.46723687,104.00537914,455.73,0.003,0.002,-0.004,0.004,0,0,62,0,2*4D
$GPCHC,2107,288903.10,193.42,-1.26,1.61,-0.21,0.07,-0.02,-0.0276,-0.0201,0.9978,30.46723686,104.00537914,455.73,0.002,0.002,-0.004,0.003,0,0,33,0,2*65
$GPCHC,2107,288903.15,193.42,-1.26,1.61,0.03,0.05,-0.01,-0.0304,-0.0201,1.0027,30.46723686,104.00537914,455.73,0.003,0.001,-0.004,0.003,0,0,33,0,2*41
$GPCHC,2107,288903.20,193.42,-1.26,1.61,0.04,-0.09,0.01,-0.0274,-0.0229,0.9999,30.46723686,104.00537914,455.73,0.003,0.001,-0.004,0.003,0,0,33,0,2*44
$GPCHC,2107,288903.25,193.42,-1.26,1.61,-0.14,-0.03,0.01,-0.0270,-0.0226,1.0014,30.46723686,104.00537914,455.73,0.003,0.001,-0.003,0.003,8,0,33,0,2*67
$GPCHC,2107,288903.30,193.41,-1.27,1.61,0.01,0.04,0.03,-0.0290,-0.0224,1.0003,30.46723686,104.00537914,455.73,0.002,0.002,-0.004,0.003,8,0,33,0,2*6F
$GPCHC,2107,288903.35,193.42,-1.26,1.61,0.07,0.05,-0.08,-0.0288,-0.0227,0.9987,30.46723686,104.00537914,455.73,0.003,0.001,-0.004,0.003,8,0,33,0,2*4C
$GPCHC,2107,288903.40,193.42,-1.26,1.61,-0.12,-0.03,0.01,-0.0296,-0.0214,1.0004,30.46723686,104.00537914,455.73,0.003,0.001,-0.004,0.003,8,0,33,0,2*6D
$GPCHC,2107,288903.45,193.42,-1.27,1.61,-0.08,0.03,0.01,-0.0278,-0.0228,0.9998,30.46723686,104.00537914,455.73,0.003,0.001,-0.004,0.003,8,0,33,0,2*44
$GPCHC,2107,288903.50,193.42,-1.27,1.61,0.08,0.05,-0.04,-0.0282,-0.0224,1.0001,30.46723685,104.00537914,455.73,0.003,0.001,-0.005,0.003,8,0,33,0,2*49
$GPCHC,2107,288903.55,193.42,-1.27,1.61,-0.07,0.11,0.14,-0.0241,-0.0214,1.0002,30.46723685,104.00537914,455.73,0.000,0.002,-0.004,0.002,8,0,33,0,2*48
$GPCHC,2107,288903.60,193.41,-1.27,1.62,0.04,0.07,-0.06,-0.0343,-0.0224,1.0002,30.46723685,104.00537914,455.73,0.003,0.001,-0.005,0.003,8,0,33,0,2*49
$GPCHC,2107,288903.65,193.42,-1.26,1.61,0.10,-0.06,-0.29,-0.0306,-0.0220,1.0006,30.46723685,104.00537914,455.73,0.006,0.000,-0.005,0.006,8,0,33,0,2*69
$GPCHC,2107,288903.70,193.43,-1.26,1.61,-0.02,-0.13,0.08,-0.0227,-0.0227,1.0005,30.46723685,104.00537914,455.73,0.004,0.001,-0.005,0.004,8,0,33,0,2*6F
$GPCHC,2107,288903.75,193.42,-1.27,1.61,-0.07,0.10,0.23,-0.0230,-0.0216,1.0011,30.46723685,104.00537914,455.73,0.000,0.001,-0.005,0.001,8,0,33,0,2*48
$GPCHC,2107,288903.80,193.41,-1.26,1.61,0.07,0.10,-0.09,-0.0282,-0.0227,1.0003,30.46723685,104.00537914,455.73,0.000,0.001,-0.005,0.001,8,0,33,0,2*40
$GPCHC,2107,288903.85,193.42,-1.26,1.62,0.03,0.05,-0.11,-0.0337,-0.0228,1.0020,30.46723685,104.00537914,455.73,0.002,0.001,-0.005,0.003,8,0,33,0,2*4D
$GPCHC,2107,288903.90,193.42,-1.26,1.62,-0.01,-0.15,0.05,-0.0295,-0.0231,1.0002,30.46723685,104.00537914,455.73,0.004,0.001,-0.005,0.004,8,0,33,0,2*62
$GPCHC,2107,288903.95,193.41,-1.26,1.61,0.06,-0.08,0.11,-0.0224,-0.0222,1.0003,30.46723685,104.00537914,455.73,0.002,0.001,-0.005,0.002,8,0,33,0,2*4D
$GPCHC,2107,288904.00,193.41,-1.26,1.61,0.08,0.12,-0.02,-0.0259,-0.0225,0.9994,30.46723685,104.00537914,455.73,0.000,0.002,-0.005,0.002,8,0,33,0,2*42
$GPCHC,2107,288904.05,193.42,-1.26,1.62,0.00,0.13,-0.18,-0.0344,-0.0218,0.9997,30.46723685,104.00537914,455.73,0.002,0.002,-0.005,0.003,8,0,33,0,2*46
$GPCHC,2107,288904.10,193.43,-1.26,1.62,-0.01,-0.12,-0.05,-0.0315,-0.0216,0.9977,30.46723685,104.00537914,455.73,0.004,0.001,-0.005,0.004,9,0,62,0,2*4C
$GPCHC,2107,288904.15,193.42,-1.26,1.61,-0.14,-0.16,0.09,-0.0238,-0.0221,1.0034,30.46723684,104.00537914,455.73,0.002,0.001,-0.005,0.002,9,0,62,0,2*67
$GPCHC,2107,288904.20,193.42,-1.27,1.61,-0.11,0.07,-0.03,-0.0248,-0.0233,1.0013,30.46723684,104.00537914,455.73,0.001,0.002,-0.005,0.002,9,0,62,0,2*6E
$GPCHC,2107,288904.25,193.42,-1.27,1.62,0.06,0.17,-0.18,-0.0305,-0.0236,1.0010,30.46723684,104.00537914,455.73,0.002,0.002,-0.006,0.003,9,0,62,0,2*47
$GPCHC,2107,288904.30,193.43,-1.26,1.62,0.17,0.02,0.07,-0.0307,-0.0233,1.0004,30.46723684,104.00537914,455.73,0.002,0.003,-0.006,0.004,9,0,62,0,2*60
$GPCHC,2107,288904.35,193.42,-1.26,1.62,0.09,-0.11,0.05,-0.0292,-0.0214,1.0002,30.46723684,104.00537914,455.73,0.003,0.003,-0.006,0.004,9,0,62,0,2*49
$GPCHC,2107,288904.40,193.43,-1.25,1.61,0.19,0.03,-0.23,-0.0265,-0.0214,1.0007,30.46723684,104.00537915,455.73,0.004,0.002,-0.006,0.005,9,0,62,0,2*47
$GPCHC,2107,288904.45,193.44,-1.25,1.61,0.11,0.06,-0.06,-0.0255,-0.0220,1.0020,30.46723684,104.00537915,455.73,0.002,0.002,-0.006,0.003,8,0,62,0,2*4F
$GPCHC,2107,288904.50,193.43,-1.25,1.62,-0.07,0.01,0.13,-0.0306,-0.0188,1.0013,30.46723684,104.00537915,455.73,0.001,0.001,-0.004,0.002,8,0,62,0,2*4E
$GPCHC,2107,288904.55,193.43,-1.25,1.61,-0.08,-0.12,-0.13,-0.0312,-0.0214,1.0002,30.46723684,104.00537915,455.73,0.004,0.000,-0.004,0.004,8,0,62,0,2*44
$GPCHC,2107,288904.60,193.44,-1.25,1.61,0.06,-0.05,0.00,-0.0244,-0.0225,1.0029,30.46723684,104.00537915,455.73,0.003,0.000,-0.005,0.003,8,0,62,0,2*47
$GPCHC,2107,288904.65,193.43,-1.25,1.61,0.00,0.07,0.07,-0.0254,-0.0228,0.9989,30.46723684,104.00537915,455.73,0.001,0.001,-0.004,0.001,8,0,62,0,2*6C
$GPCHC,2107,288904.70,193.43,-1.25,1.61,0.01,0.03,-0.14,-0.0296,-0.0225,0.9987,30.46723684,104.00537915,455.73,0.002,0.001,-0.005,0.002,8,0,62,0,2*4E
$GPCHC,2107,288904.75,193.44,-1.25,1.61,0.03,0.04,-0.05,-0.0293,-0.0228,0.9996,30.46723684,104.00537915,455.73,0.002,0.002,-0.005,0.003,8,0,62,0,2*43
$GPCHC,2107,288904.80,193.44,-1.24,1.62,0.12,-0.03,-0.01,-0.0281,-0.0229,1.0032,30.46723684,104.00537915,455.73,0.003,0.003,-0.006,0.004,8,0,62,0,2*6C
$GPCHC,2107,288904.85,193.44,-1.24,1.61,-0.02,0.02,0.09,-0.0242,-0.0195,1.0000,30.46723684,104.00537915,455.73,0.001,0.003,-0.006,0.003,7,0,62,0,2*4F
$GPCHC,2107,288904.90,193.43,-1.25,1.62,-0.03,0.14,0.07,-0.0274,-0.0195,0.9984,30.46723684,104.00537915,455.73,-0.000,0.002,-0.006,0.002,7,0,62,0,2*62
$GPCHC,2107,288904.95,193.43,-1.24,1.63,0.15,0.03,-0.04,-0.0328,-0.0219,1.0008,30.46723684,104.00537915,455.73,0.002,0.001,-0.007,0.002,7,0,62,0,2*42
$GPCHC,2107,288905.00,193.44,-1.25,1.62,-0.07,-0.16,-0.16,-0.0304,-0.0243,0.9974,30.46723684,104.00537915,455.73,0.004,0.001,-0.006,0.004,7,0,62,0,2*46
$GPCHC,2107,288905.05,193.44,-1.25,1.61,-0.01,-0.10,0.09,-0.0217,-0.0232,1.0016,30.46723684,104.00537915,455.73,0.002,0.002,-0.007,0.003,7,0,62,0,2*60
$GPCHC,2107,288905.10,193.43,-1.24,1.62,0.17,0.12,-0.02,-0.0279,-0.0228,1.0024,30.46723684,104.00537915,455.73,0.000,0.003,-0.007,0.003,7,0,62,0,2*43
$GPCHC,2107,288905.15,193.44,-1.24,1.62,-0.16,-0.05,-0.27,-0.0325,-0.0199,0.9990,30.46723684,104.00537915,455.73,0.003,0.002,-0.005,0.003,7,0,62,0,2*4E
$GPCHC,2107,288905.20,193.44,-1.25,1.61,-0.10,-0.09,0.12,-0.0273,-0.0206,0.9996,30.46723684,104.00537915,455.73,0.002,0.001,-0.006,0.002,7,0,62,0,2*6A
$GPCHC,2107,288905.25,193.43,-1.25,1.61,0.17,0.07,0.29,-0.0228,-0.0239,1.0016,30.46723684,104.00537915,455.73,-0.001,0.002,-0.006,0.002,7,0,62,0,2*4F
$GPCHC,2107,288905.30,193.43,-1.23,1.62,0.40,0.15,-0.08,-0.0279,-0.0234,1.0003,30.46723684,104.00537915,455.73,-0.000,0.003,-0.007,0.003,7,0,62,0,2*6C
$GPCHC,2107,288905.35,193.44,-1.24,1.62,-0.22,-0.02,-0.28,-0.0336,-0.0220,0.9991,30.46723684,104.00537915,455.73,0.002,0.003,-0.005,0.003,7,0,62,0,2*41
$GPCHC,2107,288905.40,193.44,-1.24,1.62,-0.02,-0.15,0.15,-0.0310,-0.0201,1.0004,30.46723684,104.00537915,455.72,0.003,0.002,-0.006,0.003,7,0,62,0,2*6C
$GPCHC,2107,288905.45,193.43,-1.24,1.61,0.09,-0.06,0.02,-0.0224,-0.0208,1.0022,30.46723684,104.00537915,455.72,0.002,0.001,-0.006,0.002,7,0,62,0,2*47
$GPCHC,2107,288905.50,193.43,-1.24,1.62,-0.03,0.07,-0.15,-0.0233,-0.0227,1.0010,30.46723684,104.00537915,455.72,-0.000,0.002,-0.005,0.002,7,0,62,0,2*45
$GPCHC,2107,288905.55,193.44,-1.24,1.62,-0.07,0.12,0.02,-0.0327,-0.0218,1.0014,30.46723684,104.00537915,455.72,-0.000,0.002,-0.004,0.002,7,0,62,0,2*61
$GPCHC,2107,288905.60,193.43,-1.24,1.63,0.08,-0.03,0.04,-0.0338,-0.0225,1.0013,30.46723684,104.00537915,455.72,0.002,0.002,-0.005,0.003,7,0,62,0,2*40
