,2*67
$GPCHC,2107,458242.95,190.11,-0.24,3.61,-0.42,-0.61,-1.85,-0.1403,-0.0162,0.8924,30.46777401,104.00537194,455.98,-0.209,-1.346,0.012,1.362,13,11,42,2,2*6F
$GPCHC,2107,458243.00,190.18,-0.41,3.51,-1.40,-2.17,-1.49,-0.0347,-0.0168,0.9846,30.46777341,104.00537184,455.98,-0.194,-1.356,0.027,1.369,13,11,42,2,2*6A
$GPCHC,2107,458243.05,190.26,-0.54,3.39,-0.52,-2.06,-1.45,-0.0530,-0.0820,1.1127,30.46777280,104.00537174,455.98,-0.191,-1.333,0.015,1.347,13,11,42,2,2*6A
$GPCHC,2107,458243.10,190.31,-0.49,3.30,1.13,-2.38,-0.30,-0.0600,-0.0213,0.9242,30.46777224,104.00537155,455.98,-0.195,-1.314,-0.019,1.329,13,11,42,2,2*6C
$GPCHC,2107,458243.15,190.32,-0.45,3.23,3.35,-0.45,-0.09,0.0007,0.0165,0.8097,30.46777165,104.00537145,455.98,-0.216,-1.326,-0.014,1.344,13,11,42,2,2*60
$GPCHC,2107,458243.20,190.30,-0.59,3.25,-1.89,0.87,-0.19,0.0106,0.0590,1.1578,30.46777105,104.00537133,455.98,-0.245,-1.346,0.043,1.368,13,11,42,2,2*41
$GPCHC,2107,458243.25,190.41,-0.66,3.40,-6.82,3.18,-3.88,-0.0538,0.0083,1.1041,30.46777048,104.00537114,455.98,-0.261,-1.340,0.027,1.365,13,12,42,2,2*62
$GPCHC,2107,458243.30,190.69,-0.67,3.58,1.36,3.30,-6.48,-0.1291,-0.0713,0.8294,30.46776988,104.00537101,455.99,-0.247,-1.332,-0.008,1.355,13,12,42,2,2*45
$GPCHC,2107,458243.35,191.05,-0.61,3.63,3.73,-1.27,-7.94,-0.2129,0.0150,0.9900,30.46776928,104.00537089,455.99,-0.190,-1.344,0.021,1.357,13,12,42,2,2*60
$GPCHC,2107,458243.40,191.55,-0.56,3.38,-0.19,-5.98,-10.63,-0.0394,-0.0224,1.1399,30.46776867,104.00537081,455.99,-0.154,-1.353,0.021,1.362,13,12,42,2,2*53
$GPCHC,2107,458243.45,191.94,-0.41,3.19,0.09,-3.75,-5.80,-0.0291,0.0222,1.0067,30.46776809,104.00537060,455.99,-0.204,-1.338,0.008,1.353,13,13,42,1,2*65
$GPCHC,2107,458243.50,192.18,-0.36,3.09,0.46,-0.16,-4.11,0.0055,0.0054,0.9089,30.46776749,104.00537047,455.99,-0.256,-1.339,0.016,1.363,13,13,42,1,2*4B
$GPCHC,2107,458243.55,192.42,-0.47,3.12,-2.78,1.92,-6.00,0.0138,0.0203,1.0313,30.46776689,104.00537033,455.99,-0.289,-1.344,0.046,1.375,13,13,42,1,2*4B
$GPCHC,2107,458243.60,192.81,-0.62,3.29,-3.59,4.71,-7.78,-0.0151,-0.0181,1.0971,30.46776628,104.00537017,455.99,-0.318,-1.342,0.048,1.379,13,13,42,1,2*41
$GPCHC,2107,458243.65,193.18,-0.65,3.53,1.00,4.34,-7.22,-0.0996,-0.0599,0.9268,30.46776573,104.00536994,455.99,-0.321,-1.325,0.009,1.363,13,13,42,2,2*6F
$GPCHC,2107,458243.70,193.60,-0.58,3.57,4.47,-1.08,-9.04,-0.1434,-0.0290,0.9943,30.46776513,104.00536979,455.99,-0.270,-1.337,0.005,1.364,13,13,42,2,2*45
